483,570,754,200,695,glide
480,570,754,200,698,glide
477,570,754,200,701,flap
474,570,754,200,698,flap
471,570,754,200,695,flap
468,570,754,200,692,flap
465,570,754,200,689,flap
462,570,754,200,686,flap
459,570,754,200,683,flap
456,570,754,200,680,flap
453,570,754,200,677,flap
450,570,754,200,674,flap
447,570,754,200,671,flap
444,570,754,200,668,flap
441,570,754,200,665,flap
438,570,754,200,662,flap
435,570,754,200,659,flap
432,570,754,200,656,flap
429,570,754,200,653,flap
426,570,754,200,650,flap
423,570,754,200,647,glide
420,570,754,200,650,glide
417,570,754,200,653,glide
414,570,754,200,656,glide
411,570,754,200,659,glide
408,570,754,200,662,glide
405,570,754,200,665,glide
402,570,754,200,668,flap
399,570,754,200,665,flap
396,570,754,200,662,flap
393,570,754,200,659,flap
390,570,754,200,656,flap
387,570,754,200,653,flap
384,570,754,200,650,flap
381,570,754,200,647,flap
378,570,754,200,644,flap
375,570,754,200,641,flap
372,570,754,200,638,flap
369,570,754,200,635,flap
366,570,754,200,632,flap
363,570,754,200,629,flap
360,570,754,200,626,flap
357,570,754,200,623,glide
354,570,754,200,626,glide
351,570,754,200,629,glide
348,570,754,200,632,glide
345,570,754,200,635,glide
342,570,754,200,638,glide
339,570,754,200,641,glide
336,570,754,200,644,glide
333,570,754,200,647,glide
330,570,754,200,650,glide
327,570,754,200,653,glide
324,570,754,200,656,flap
321,570,754,200,653,flap
318,570,754,200,650,flap
315,570,754,200,647,flap
312,570,754,200,644,flap
309,570,754,200,641,flap
306,570,754,200,638,flap
303,570,754,200,635,glide
300,570,754,200,638,glide
297,570,754,200,641,glide
294,570,754,200,644,glide
291,570,754,200,647,glide
288,570,754,200,650,glide
285,570,754,200,653,glide
282,570,754,200,656,glide
279,570,754,200,659,glide
276,570,754,200,662,glide
273,570,754,200,665,glide
270,570,754,200,668,glide
267,570,754,200,671,glide
264,570,754,200,674,glide
261,570,754,200,677,glide
258,570,754,200,680,glide
255,570,754,200,683,glide
252,570,754,200,686,glide
249,570,754,200,689,flap
246,570,754,200,686,flap
243,570,754,200,683,flap
240,570,754,200,680,flap
237,570,754,200,677,flap
234,570,754,200,674,flap
231,570,754,200,671,flap
228,570,754,200,668,flap
225,570,754,200,665,flap
222,570,754,200,662,flap
219,570,754,200,659,flap
216,570,754,200,656,glide
213,570,754,200,659,glide
210,570,754,200,662,glide
207,570,754,200,665,glide
204,570,754,200,668,glide
201,570,754,200,671,glide
798,390,751,200,674,glide
795,390,751,200,677,glide
792,390,751,200,680,glide
789,390,751,200,683,flap
786,390,751,200,680,flap
783,390,751,200,677,flap
780,390,751,200,674,flap
777,390,751,200,671,flap
774,390,751,200,668,flap
771,390,751,200,665,flap
768,390,751,200,662,flap
765,390,751,200,659,flap
762,390,751,200,656,flap
759,390,751,200,653,glide
756,390,751,200,656,glide
753,390,751,200,659,glide
750,390,751,200,662,glide
747,390,751,200,665,glide
744,390,751,200,668,glide
741,390,751,200,671,glide
738,390,751,200,674,glide
735,390,751,200,677,glide
732,390,751,200,680,flap
729,390,751,200,677,flap
726,390,751,200,674,flap
723,390,751,200,671,flap
720,390,751,200,668,flap
717,390,751,200,665,flap
714,390,751,200,662,flap
711,390,751,200,659,flap
708,390,751,200,656,flap
705,390,751,200,653,flap
702,390,751,200,650,flap
699,390,751,200,647,flap
696,390,751,200,644,glide
693,390,751,200,647,glide
690,390,751,200,650,glide
687,390,751,200,653,glide
684,390,751,200,656,glide
681,390,751,200,659,glide
678,390,751,200,662,glide
675,390,751,200,665,flap
672,390,751,200,662,flap
669,390,751,200,659,flap
666,390,751,200,656,flap
663,390,751,200,653,flap
660,390,751,200,650,flap
657,390,751,200,647,flap
654,390,751,200,644,flap
651,390,751,200,641,flap
648,390,751,200,638,flap
645,390,751,200,635,flap
642,390,751,200,632,flap
639,390,751,200,629,flap
636,390,751,200,626,glide
633,390,751,200,629,glide
630,390,751,200,632,glide
627,390,751,200,635,glide
624,390,751,200,638,glide
621,390,751,200,641,glide
618,390,751,200,644,glide
615,390,751,200,647,glide
612,390,751,200,650,flap
609,390,751,200,647,flap
606,390,751,200,644,flap
603,390,751,200,641,flap
600,390,751,200,638,flap
597,390,751,200,635,flap
594,390,751,200,632,flap
591,390,751,200,629,flap
588,390,751,200,626,flap
585,390,751,200,623,flap
582,390,751,200,620,flap
579,390,751,200,617,flap
576,390,751,200,614,flap
573,390,751,200,611,glide
570,390,751,200,614,glide
567,390,751,200,617,glide
564,390,751,200,620,glide
561,390,751,200,623,glide
558,390,751,200,626,glide
555,390,751,200,629,glide
552,390,751,200,632,glide
549,390,751,200,635,glide
546,390,751,200,638,glide
543,390,751,200,641,glide
540,390,751,200,644,glide
537,390,751,200,647,glide
534,390,751,200,650,glide
531,390,751,200,653,glide
528,390,751,200,656,glide
525,390,751,200,659,glide
522,390,751,200,662,glide
519,390,751,200,665,glide
516,390,751,200,668,glide
513,390,751,200,671,glide
510,390,751,200,674,glide
507,390,751,200,677,glide
504,390,751,200,680,glide
501,390,751,200,683,glide
498,390,751,200,686,glide
495,390,751,200,689,glide
492,390,751,200,692,glide
489,390,751,200,695,glide
486,390,751,200,698,glide
483,390,751,200,701,glide
480,390,751,200,704,glide
477,390,751,200,707,glide
474,390,751,200,710,glide
471,390,751,200,713,glide
468,390,751,200,716,glide
465,390,751,200,719,glide
462,390,751,200,722,glide
459,390,751,200,725,glide
456,390,751,200,728,glide
453,390,751,200,731,glide
450,390,751,200,734,glide
447,390,751,200,737,glide
444,390,751,200,740,glide
441,390,751,200,743,glide
438,390,751,200,746,glide
435,390,751,200,749,flap
432,390,751,200,746,flap
429,390,751,200,743,flap
426,390,751,200,740,flap
423,390,751,200,737,flap
420,390,751,200,734,flap
417,390,751,200,731,flap
414,390,751,200,728,flap
411,390,751,200,725,flap
408,390,751,200,722,flap
405,390,751,200,719,flap
402,390,751,200,716,flap
399,390,751,200,713,flap
396,390,751,200,710,flap
393,390,751,200,707,flap
390,390,751,200,704,flap
387,390,751,200,701,flap
384,390,751,200,698,flap
381,390,751,200,695,glide
378,390,751,200,698,flap
375,390,751,200,695,flap
372,390,751,200,692,flap
369,390,751,200,689,flap
366,390,751,200,686,flap
363,390,751,200,683,flap
360,390,751,200,680,flap
357,390,751,200,677,flap
354,390,751,200,674,flap
351,390,751,200,671,flap
348,390,751,200,668,flap
345,390,751,200,665,flap
342,390,751,200,662,flap
339,390,751,200,659,flap
336,390,751,200,656,flap
333,390,751,200,653,flap
330,390,751,200,650,glide
327,390,751,200,653,flap
324,390,751,200,650,flap
321,390,751,200,647,flap
318,390,751,200,644,flap
315,390,751,200,641,flap
312,390,751,200,638,flap
309,390,751,200,635,flap
306,390,751,200,632,flap
303,390,751,200,629,flap
300,390,751,200,626,flap
297,390,751,200,623,flap
294,390,751,200,620,flap
291,390,751,200,617,flap
288,390,751,200,614,flap
285,390,751,200,611,glide
282,390,751,200,614,glide
279,390,751,200,617,glide
276,390,751,200,620,flap
273,390,751,200,617,flap
270,390,751,200,614,flap
267,390,751,200,611,flap
264,390,751,200,608,flap
261,390,751,200,605,flap
258,390,751,200,602,flap
255,390,751,200,599,flap
252,390,751,200,596,flap
249,390,751,200,593,flap
246,390,751,200,590,flap
243,390,751,200,587,flap
240,390,751,200,584,flap
237,390,751,200,581,flap
234,390,751,200,578,flap
231,390,751,200,575,flap
228,390,751,200,572,flap
225,390,751,200,569,flap
222,390,751,200,566,flap
219,390,751,200,563,glide
216,390,751,200,566,glide
213,390,751,200,569,glide
210,390,751,200,572,glide
207,390,751,200,575,glide
204,390,751,200,578,glide
201,390,751,200,581,glide
798,395,581,200,584,glide
795,395,581,200,587,glide
792,395,581,200,590,glide
789,395,581,200,593,glide
786,395,581,200,596,glide
783,395,581,200,599,glide
780,395,581,200,602,glide
777,395,581,200,605,glide
774,395,581,200,608,glide
771,395,581,200,611,glide
768,395,581,200,614,glide
765,395,581,200,617,glide
762,395,581,200,620,flap
759,395,581,200,617,flap
756,395,581,200,614,flap
753,395,581,200,611,flap
750,395,581,200,608,flap
747,395,581,200,605,flap
744,395,581,200,602,flap
741,395,581,200,599,flap
738,395,581,200,596,flap
735,395,581,200,593,flap
732,395,581,200,590,flap
729,395,581,200,587,flap
726,395,581,200,584,flap
723,395,581,200,581,glide
720,395,581,200,584,glide
717,395,581,200,587,glide
714,395,581,200,590,glide
711,395,581,200,593,glide
708,395,581,200,596,glide
705,395,581,200,599,glide
702,395,581,200,602,glide
699,395,581,200,605,glide
696,395,581,200,608,flap
693,395,581,200,605,flap
690,395,581,200,602,flap
687,395,581,200,599,flap
684,395,581,200,596,flap
681,395,581,200,593,flap
678,395,581,200,590,flap
675,395,581,200,587,flap
672,395,581,200,584,flap
669,395,581,200,581,flap
666,395,581,200,578,flap
663,395,581,200,575,glide
660,395,581,200,578,glide
657,395,581,200,581,glide
654,395,581,200,584,glide
651,395,581,200,587,glide
648,395,581,200,590,glide
645,395,581,200,593,glide
642,395,581,200,596,glide
639,395,581,200,599,glide
636,395,581,200,602,glide
633,395,581,200,605,flap
630,395,581,200,602,flap
627,395,581,200,599,flap
624,395,581,200,596,flap
621,395,581,200,593,flap
618,395,581,200,590,flap
615,395,581,200,587,flap
612,395,581,200,584,flap
609,395,581,200,581,flap
606,395,581,200,578,flap
603,395,581,200,575,glide
600,395,581,200,578,glide
597,395,581,200,581,glide
594,395,581,200,584,glide
591,395,581,200,587,glide
588,395,581,200,590,glide
585,395,581,200,593,glide
582,395,581,200,596,flap
579,395,581,200,593,flap
576,395,581,200,590,flap
573,395,581,200,587,flap
570,395,581,200,584,flap
567,395,581,200,581,flap
564,395,581,200,578,flap
561,395,581,200,575,flap
558,395,581,200,572,flap
555,395,581,200,569,flap
552,395,581,200,566,flap
549,395,581,200,563,glide
546,395,581,200,566,glide
543,395,581,200,569,glide
540,395,581,200,572,glide
537,395,581,200,575,glide
534,395,581,200,578,glide
531,395,581,200,581,glide
528,395,581,200,584,glide
525,395,581,200,587,flap
522,395,581,200,584,flap
519,395,581,200,581,flap
516,395,581,200,578,flap
513,395,581,200,575,flap
510,395,581,200,572,flap
507,395,581,200,569,flap
504,395,581,200,566,flap
501,395,581,200,563,flap
498,395,581,200,560,flap
495,395,581,200,557,flap
492,395,581,200,554,glide
489,395,581,200,557,glide
486,395,581,200,560,glide
483,395,581,200,563,glide
480,395,581,200,566,glide
477,395,581,200,569,glide
474,395,581,200,572,glide
471,395,581,200,575,flap
468,395,581,200,572,flap
465,395,581,200,569,flap
462,395,581,200,566,flap
459,395,581,200,563,flap
456,395,581,200,560,flap
453,395,581,200,557,flap
450,395,581,200,554,flap
447,395,581,200,551,glide
444,395,581,200,554,glide
441,395,581,200,557,glide
438,395,581,200,560,glide
435,395,581,200,563,glide
432,395,581,200,566,glide
429,395,581,200,569,glide
426,395,581,200,572,glide
423,395,581,200,575,glide
420,395,581,200,578,glide
417,395,581,200,581,glide
414,395,581,200,584,flap
411,395,581,200,581,flap
408,395,581,200,578,flap
405,395,581,200,575,flap
402,395,581,200,572,flap
399,395,581,200,569,flap
396,395,581,200,566,flap
393,395,581,200,563,flap
390,395,581,200,560,glide
387,395,581,200,563,glide
384,395,581,200,566,glide
381,395,581,200,569,glide
378,395,581,200,572,glide
375,395,581,200,575,flap
372,395,581,200,572,flap
369,395,581,200,569,flap
366,395,581,200,566,flap
363,395,581,200,563,flap
360,395,581,200,560,flap
357,395,581,200,557,flap
354,395,581,200,554,flap
351,395,581,200,551,flap
348,395,581,200,548,flap
345,395,581,200,545,flap
342,395,581,200,542,flap
339,395,581,200,539,glide
336,395,581,200,542,glide
333,395,581,200,545,glide
330,395,581,200,548,glide
327,395,581,200,551,flap
324,395,581,200,548,flap
321,395,581,200,545,flap
318,395,581,200,542,flap
315,395,581,200,539,flap
312,395,581,200,536,flap
309,395,581,200,533,flap
306,395,581,200,530,flap
303,395,581,200,527,flap
300,395,581,200,524,flap
297,395,581,200,521,flap
294,395,581,200,518,flap
291,395,581,200,515,flap
288,395,581,200,512,flap
285,395,581,200,509,flap
282,395,581,200,506,flap
279,395,581,200,503,flap
276,395,581,200,500,flap
273,395,581,200,497,flap
270,395,581,200,494,flap
267,395,581,200,491,flap
264,395,581,200,488,flap
261,395,581,200,485,flap
258,395,581,200,482,flap
255,395,581,200,479,flap
252,395,581,200,476,flap
249,395,581,200,473,flap
246,395,581,200,470,flap
243,395,581,200,467,flap
240,395,581,200,464,flap
237,395,581,200,461,flap
234,395,581,200,458,glide
231,395,581,200,461,glide
228,395,581,200,464,glide
225,395,581,200,467,glide
222,395,581,200,470,glide
219,395,581,200,473,glide
216,395,581,200,476,glide
213,395,581,200,479,glide
210,395,581,200,482,glide
207,395,581,200,485,glide
204,395,581,200,488,glide
201,395,581,200,491,glide
798,82,305,200,494,glide
795,82,305,200,497,glide
792,82,305,200,500,glide
789,82,305,200,503,glide
786,82,305,200,506,glide
783,82,305,200,509,flap
780,82,305,200,506,flap
777,82,305,200,503,flap
774,82,305,200,500,flap
771,82,305,200,497,flap
768,82,305,200,494,flap
765,82,305,200,491,flap
762,82,305,200,488,flap
759,82,305,200,485,flap
756,82,305,200,482,flap
753,82,305,200,479,flap
750,82,305,200,476,flap
747,82,305,200,473,flap
744,82,305,200,470,glide
741,82,305,200,473,glide
738,82,305,200,476,glide
735,82,305,200,479,glide
732,82,305,200,482,glide
729,82,305,200,485,glide
726,82,305,200,488,glide
723,82,305,200,491,glide
720,82,305,200,494,glide
717,82,305,200,497,flap
714,82,305,200,494,flap
711,82,305,200,491,flap
708,82,305,200,488,flap
705,82,305,200,485,flap
702,82,305,200,482,flap
699,82,305,200,479,flap
696,82,305,200,476,flap
693,82,305,200,473,flap
690,82,305,200,470,flap
687,82,305,200,467,glide
684,82,305,200,470,glide
681,82,305,200,473,glide
678,82,305,200,476,glide
675,82,305,200,479,glide
672,82,305,200,482,glide
669,82,305,200,485,glide
666,82,305,200,488,glide
663,82,305,200,491,glide
660,82,305,200,494,flap
657,82,305,200,491,flap
654,82,305,200,488,flap
651,82,305,200,485,flap
648,82,305,200,482,flap
645,82,305,200,479,flap
642,82,305,200,476,flap
639,82,305,200,473,flap
636,82,305,200,470,flap
633,82,305,200,467,flap
630,82,305,200,464,flap
627,82,305,200,461,glide
624,82,305,200,464,glide
621,82,305,200,467,glide
618,82,305,200,470,glide
615,82,305,200,473,flap
612,82,305,200,470,flap
609,82,305,200,467,flap
606,82,305,200,464,flap
603,82,305,200,461,flap
600,82,305,200,458,flap
597,82,305,200,455,flap
594,82,305,200,452,flap
591,82,305,200,449,flap
588,82,305,200,446,flap
585,82,305,200,443,flap
582,82,305,200,440,flap
579,82,305,200,437,flap
576,82,305,200,434,flap
573,82,305,200,431,flap
570,82,305,200,428,flap
567,82,305,200,425,flap
564,82,305,200,422,flap
561,82,305,200,419,flap
558,82,305,200,416,flap
555,82,305,200,413,flap
552,82,305,200,410,flap
549,82,305,200,407,flap
546,82,305,200,404,flap
543,82,305,200,401,flap
540,82,305,200,398,flap
537,82,305,200,395,flap
534,82,305,200,392,flap
531,82,305,200,389,flap
528,82,305,200,386,flap
525,82,305,200,383,flap
522,82,305,200,380,flap
519,82,305,200,377,flap
516,82,305,200,374,flap
513,82,305,200,371,flap
510,82,305,200,368,flap
507,82,305,200,365,flap
504,82,305,200,362,flap
501,82,305,200,359,flap
498,82,305,200,356,flap
495,82,305,200,353,flap
492,82,305,200,350,flap
489,82,305,200,347,flap
486,82,305,200,344,flap
483,82,305,200,341,flap
480,82,305,200,338,flap
477,82,305,200,335,flap
474,82,305,200,332,flap
471,82,305,200,329,flap
468,82,305,200,326,flap
465,82,305,200,323,flap
462,82,305,200,320,flap
459,82,305,200,317,flap
456,82,305,200,314,flap
453,82,305,200,311,flap
450,82,305,200,308,flap
447,82,305,200,305,flap
444,82,305,200,302,flap
441,82,305,200,299,flap
438,82,305,200,296,flap
435,82,305,200,293,flap
432,82,305,200,290,flap
429,82,305,200,287,flap
426,82,305,200,284,flap
423,82,305,200,281,flap
420,82,305,200,278,flap
417,82,305,200,275,flap
414,82,305,200,272,flap
411,82,305,200,269,flap
408,82,305,200,266,flap
405,82,305,200,263,flap
402,82,305,200,260,flap
399,82,305,200,257,flap
396,82,305,200,254,flap
393,82,305,200,251,flap
390,82,305,200,248,flap
387,82,305,200,245,flap
384,82,305,200,242,flap
381,82,305,200,239,flap
378,82,305,200,236,flap
375,82,305,200,233,flap
372,82,305,200,230,flap
369,82,305,200,227,flap
366,82,305,200,224,flap
363,82,305,200,221,flap
360,82,305,200,218,flap
357,82,305,200,215,flap
354,82,305,200,212,flap
351,82,305,200,209,flap
348,82,305,200,206,flap
345,82,305,200,203,flap
342,82,305,200,200,flap
339,82,305,200,197,flap
336,82,305,200,194,flap
333,82,305,200,191,glide
330,82,305,200,194,glide
327,82,305,200,197,glide
324,82,305,200,200,glide
321,82,305,200,203,glide
318,82,305,200,206,glide
315,82,305,200,209,glide
312,82,305,200,212,flap
309,82,305,200,209,flap
306,82,305,200,206,flap
303,82,305,200,203,flap
300,82,305,200,200,flap
297,82,305,200,197,flap
294,82,305,200,194,flap
291,82,305,200,191,flap
288,82,305,200,188,flap
285,82,305,200,185,flap
282,82,305,200,182,flap
279,82,305,200,179,flap
276,82,305,200,176,glide
273,82,305,200,179,glide
270,82,305,200,182,glide
267,82,305,200,185,glide
264,82,305,200,188,glide
261,82,305,200,191,glide
258,82,305,200,194,flap
255,82,305,200,191,flap
252,82,305,200,188,flap
249,82,305,200,185,flap
246,82,305,200,182,flap
243,82,305,200,179,flap
240,82,305,200,176,flap
237,82,305,200,173,flap
234,82,305,200,170,flap
231,82,305,200,167,flap
228,82,305,200,164,flap
225,82,305,200,161,glide
222,82,305,200,164,glide
219,82,305,200,167,glide
216,82,305,200,170,glide
213,82,305,200,173,glide
210,82,305,200,176,glide
207,82,305,200,179,glide
204,82,305,200,182,glide
201,82,305,200,185,flap
801,124,262,200,182,flap
798,124,262,200,179,flap
795,124,262,200,176,flap
792,124,262,200,173,flap
789,124,262,200,170,flap
786,124,262,200,167,flap
783,124,262,200,164,flap
780,124,262,200,161,flap
777,124,262,200,158,flap
774,124,262,200,155,flap
771,124,262,200,152,flap
768,124,262,200,149,glide
765,124,262,200,152,glide
762,124,262,200,155,glide
759,124,262,200,158,glide
756,124,262,200,161,glide
753,124,262,200,164,glide
750,124,262,200,167,glide
747,124,262,200,170,glide
744,124,262,200,173,glide
741,124,262,200,176,glide
738,124,262,200,179,glide
735,124,262,200,182,glide
732,124,262,200,185,glide
729,124,262,200,188,glide
726,124,262,200,191,glide
723,124,262,200,194,glide
720,124,262,200,197,glide
717,124,262,200,200,glide
714,124,262,200,203,glide
711,124,262,200,206,glide
708,124,262,200,209,glide
705,124,262,200,212,glide
702,124,262,200,215,glide
699,124,262,200,218,glide
696,124,262,200,221,glide
693,124,262,200,224,glide
690,124,262,200,227,glide
687,124,262,200,230,glide
684,124,262,200,233,glide
681,124,262,200,236,glide
678,124,262,200,239,glide
675,124,262,200,242,flap
672,124,262,200,239,flap
669,124,262,200,236,flap
666,124,262,200,233,flap
663,124,262,200,230,flap
660,124,262,200,227,flap
657,124,262,200,224,flap
654,124,262,200,221,flap
651,124,262,200,218,flap
648,124,262,200,215,flap
645,124,262,200,212,flap
642,124,262,200,209,flap
639,124,262,200,206,flap
636,124,262,200,203,flap
633,124,262,200,200,flap
630,124,262,200,197,flap
627,124,262,200,194,flap
624,124,262,200,191,flap
621,124,262,200,188,flap
618,124,262,200,185,flap
615,124,262,200,182,flap
612,124,262,200,179,flap
609,124,262,200,176,flap
606,124,262,200,173,flap
603,124,262,200,170,flap
600,124,262,200,167,flap
597,124,262,200,164,flap
594,124,262,200,161,flap
591,124,262,200,158,flap
588,124,262,200,155,flap
585,124,262,200,152,flap
582,124,262,200,149,flap
579,124,262,200,146,flap
576,124,262,200,143,flap
573,124,262,200,140,flap
570,124,262,200,137,flap
567,124,262,200,134,glide
564,124,262,200,137,glide
561,124,262,200,140,glide
558,124,262,200,143,glide
555,124,262,200,146,glide
552,124,262,200,149,glide
549,124,262,200,152,glide
546,124,262,200,155,glide
543,124,262,200,158,glide
540,124,262,200,161,glide
537,124,262,200,164,glide
534,124,262,200,167,glide
531,124,262,200,170,glide
528,124,262,200,173,glide
525,124,262,200,176,glide
522,124,262,200,179,glide
519,124,262,200,182,glide
516,124,262,200,185,glide
513,124,262,200,188,glide
510,124,262,200,191,glide
507,124,262,200,194,glide
504,124,262,200,197,glide
501,124,262,200,200,glide
498,124,262,200,203,glide
495,124,262,200,206,glide
492,124,262,200,209,glide
489,124,262,200,212,glide
486,124,262,200,215,glide
483,124,262,200,218,glide
480,124,262,200,221,flap
477,124,262,200,218,flap
474,124,262,200,215,flap
471,124,262,200,212,flap
468,124,262,200,209,flap
465,124,262,200,206,flap
462,124,262,200,203,flap
459,124,262,200,200,flap
456,124,262,200,197,flap
453,124,262,200,194,flap
450,124,262,200,191,flap
447,124,262,200,188,flap
444,124,262,200,185,flap
441,124,262,200,182,flap
438,124,262,200,179,flap
435,124,262,200,176,glide
432,124,262,200,179,glide
429,124,262,200,182,glide
426,124,262,200,185,glide
423,124,262,200,188,glide
420,124,262,200,191,glide
417,124,262,200,194,glide
414,124,262,200,197,glide
411,124,262,200,200,glide
408,124,262,200,203,glide
405,124,262,200,206,glide
402,124,262,200,209,glide
399,124,262,200,212,glide
396,124,262,200,215,glide
393,124,262,200,218,glide
390,124,262,200,221,glide
387,124,262,200,224,glide
384,124,262,200,227,glide
381,124,262,200,230,glide
378,124,262,200,233,glide
375,124,262,200,236,flap
372,124,262,200,233,flap
369,124,262,200,230,flap
366,124,262,200,227,flap
363,124,262,200,224,flap
360,124,262,200,221,flap
357,124,262,200,218,flap
354,124,262,200,215,flap
351,124,262,200,212,flap
348,124,262,200,209,flap
345,124,262,200,206,flap
342,124,262,200,203,flap
339,124,262,200,200,glide
336,124,262,200,203,glide
333,124,262,200,206,glide
330,124,262,200,209,glide
327,124,262,200,212,glide
324,124,262,200,215,glide
321,124,262,200,218,glide
318,124,262,200,221,glide
315,124,262,200,224,flap
312,124,262,200,221,flap
309,124,262,200,218,flap
306,124,262,200,215,flap
303,124,262,200,212,flap
300,124,262,200,209,flap
297,124,262,200,206,flap
294,124,262,200,203,flap
291,124,262,200,200,flap
288,124,262,200,197,flap
285,124,262,200,194,flap
282,124,262,200,191,flap
279,124,262,200,188,glide
276,124,262,200,191,glide
273,124,262,200,194,glide
270,124,262,200,197,glide
267,124,262,200,200,glide
264,124,262,200,203,glide
261,124,262,200,206,flap
258,124,262,200,203,flap
255,124,262,200,200,flap
252,124,262,200,197,flap
249,124,262,200,194,flap
246,124,262,200,191,flap
243,124,262,200,188,flap
240,124,262,200,185,flap
237,124,262,200,182,flap
234,124,262,200,179,flap
231,124,262,200,176,flap
228,124,262,200,173,flap
225,124,262,200,170,glide
222,124,262,200,173,glide
